BookID,Book Name,Author,Publishing Year,Genre,Book Average Rating,Book Rating Count,Publisher 
737,The Black Swan: The Impact of the Highly Improbable,Nassim Nicholas Taleb,2007,Essays/Journalism,3.88,53586,"Amazon Digital Services,  Inc."
738,Tuck Everlasting,Natalie Babbitt,1975,Fantasy,3.85,174280,"Amazon Digital Services,  Inc."
739,In the Heart of the Sea: The Tragedy of the Whaleship Essex,Nathaniel Philbrick,1999,Historical Fiction,4.16,57259,"Amazon Digital Services,  Inc."
740,Fruits Basket,"Natsuki Takaya, Alethea Nibley, Athena Nibley",1999,Fantasy,4.23,118467,Simon and Schuster Digital Sales Inc
741,Unwind,Neal Shusterman,2007,Science Fiction,4.18,143892,Macmillan
742,The Diamond Age,Neal Stephenson,1995,Science Fiction,4.19,61836,Macmillan
743,Cryptonomicon,Neal Stephenson,1999,Science Fiction,4.25,72683,Random House LLC
744,It's Kind of a Funny Story,Ned Vizzini,2006,Young Adult,4.14,161001,HarperCollins Publishers
745,Anansi Boys,Neil Gaiman,2005,Fantasy,4,137639,"Amazon Digital Services,  Inc."
746,The Sandman: Dream Country,"Neil Gaiman, Kelley Jones, Charles Vess, Colleen Doran, Malcolm Jones III, Steve Erickson",1991,Fantasy,4.28,67753,"Amazon Digital Services,  Inc."
747,Preludes & Nocturnes,"Neil Gaiman, Sam Kieth, Mike Dringenberg, Malcolm Jones III, Todd Klein, Karen  Berger",1989,Fantasy,4.3,122540,"Amazon Digital Services,  Inc."
748,Long Walk to Freedom: The Autobiography of Nelson Mandela,Nelson Mandela,1994,Biography/Autobiography/Memoir,4.31,43927,"Amazon Digital Services,  Inc."
749,The Rescue,Nicholas Sparks,2000,Romance,4.1,142092,"Amazon Digital Services,  Inc."
750,A Bend in the Road,Nicholas Sparks,2001,Romance,4.02,116800,HarperCollins Publishers
751,Nights in Rodanthe,Nicholas Sparks,2002,Romance,3.82,129807,"Amazon Digital Services,  Inc."
752,The Guardian,Nicholas Sparks,2003,Romance,4.14,136427,"Amazon Digital Services,  Inc."
753,The Wedding,Nicholas Sparks,2003,Romance,3.98,118045,"Amazon Digital Services,  Inc."
754,True Believer,Nicholas Sparks,2003,Thriller,3.8,62840,"Amazon Digital Services,  Inc."
755,At First Sight,Nicholas Sparks,2004,Romance,3.81,62219,"Amazon Digital Services,  Inc."
756,The Choice,Nicholas Sparks,2007,Romance,3.99,93479,"Amazon Digital Services,  Inc."
757,The Best of Me,Nicholas Sparks,2010,Romance,3.91,103915,"Amazon Digital Services,  Inc."
758,The Longest Ride,Nicholas Sparks,2012,Romance,4.14,71276,"Amazon Digital Services,  Inc."
759,High Fidelity,Nick Hornby,1995,Literary Fiction,3.94,134849,Random House LLC
760,About a Boy,Nick Hornby,1998,Literary Fiction,3.79,101999,Penguin Group (USA) LLC
761,A Long Way Down,Nick Hornby,2005,Literary Fiction,3.41,59843,Hachette Book Group
762,"Everything, Everything","Nicola Yoon, David Yoon",2015,Young Adult,4.11,132552,"Amazon Digital Services,  Inc."
763,The History of Love,Nicole Krauss,2005,Literary Fiction,3.91,98379,"Amazon Digital Services,  Inc."
764,Vision in White,Nora Roberts,2009,Romance,4.1,103933,Random House LLC
765,The Power of Positive Thinking,Norman Vincent Peale,1952,Self-Help and Instruction,4.08,52704,"Amazon Digital Services,  Inc."
766,The Phantom Tollbooth,"Norton Juster, Jules Feiffer",1961,Fantasy,4.22,178432,"Amazon Digital Services,  Inc."
767,The Gift of the Magi,"O. Henry, Lisbeth Zwerger",1905,Classics,4.07,66537,Simon and Schuster Digital Sales Inc
768,Cold Sassy Tree,Olive Ann Burns,1984,Historical Fiction,3.99,82281,Random House LLC
769,The Man Who Mistook His Wife for a Hat and Other Clinical Tales,Oliver Sacks,1985,Biography/Autobiography/Memoir,4.04,102419,Random House LLC
770,Xenocide,Orson Scott Card,1991,Science Fiction,3.77,104467,Simon and Schuster Digital Sales Inc
771,Children of the Mind,Orson Scott Card,1996,Science Fiction,3.74,74517,"Amazon Digital Services,  Inc."
772,Ender's Shadow,Orson Scott Card,1998,Science Fiction,4.3,115521,"Amazon Digital Services,  Inc."
773,Chosen: A House of Night Novel,"P.C. Cast, Kristin Cast",2008,Fantasy,3.9,180961,"Amazon Digital Services,  Inc."
774,Tempted,"P.C. Cast, Kristin Cast",2008,Fantasy,3.96,127387,HarperCollins Publishers
775,Hunted,"P.C. Cast, Kristin Cast",2009,Fantasy,3.93,138103,Random House LLC
776,Burned: A House of Night Novel,"P.C. Cast, Kristin Cast",2010,Fantasy,3.98,120763,"Amazon Digital Services,  Inc."
777,Awakened,"P.C. Cast, Kristin Cast",2011,Fantasy,4.02,101234,Hachette Book Group
778,Are You My Mother?,P.D. Eastman,1960,Children's Literature,4.16,174204,Penguin Group (USA) LLC
779,"Go, Dog. Go!",P.D. Eastman,1961,Children's Literature,4.08,66360,Penguin Group (USA) LLC
780,Death Comes to Pemberley,P.D. James,2012,Mystery,3.21,65906,"Amazon Digital Services,  Inc."
781,Mary Poppins,"P.L. Travers, Mary Shepard",1934,Chidren's Literature,4.05,82706,"Amazon Digital Services,  Inc."
782,Moon Called,Patricia Briggs,2006,Fantasy,4.18,129150,"Amazon Digital Services,  Inc."
783,Cruel & Unusual,Patricia Cornwell,1993,Crime,4.11,83695,"Amazon Digital Services,  Inc."
784,The Knife of Never Letting Go,Patrick Ness,2008,Science Fiction,3.96,99638,"Amazon Digital Services,  Inc."
785, A Monster Calls ,"Patrick Ness, Jim Kay, Siobhan Dowd",2011,Fantasy,4.36,104579,Random House LLC
786,The Slow Regard of Silent Things,"Patrick Rothfuss, Nate  Taylor",2014,Fantasy,3.92,57716,"Amazon Digital Services,  Inc."
787,Just Kids,Patti Smith,2010,Biography/Autobiography/Memoir,4.14,106542,Random House LLC
788,When Breath Becomes Air,"Paul Kalanithi, Abraham Verghese",2016,Biography/Autobiography/Memoir,4.32,116771,"Amazon Digital Services,  Inc."
789,A Bruxa de Portobello,Paulo Coelho,2006,Literary Fiction,3.51,51461,HarperCollins Publishers
790,Na margem do rio Piedra eu sentei e chorei,"Paulo Coelho, Alan R. Clarke",1994,Romance,3.57,62106,Random House LLC
791,Veronika decide morrer,"Paulo Coelho, Margaret Jull Costa",1998,Literary Fiction,3.69,111856,Penguin Group (USA) LLC
792,Onze minutos,"Paulo Coelho, Margaret Jull Costa",2003,Literary Fiction,3.69,102206,"Amazon Digital Services,  Inc."
793,O Zahir,"Paulo Coelho, Margaret Jull Costa",2005,Literary Fiction,3.56,50921,"Amazon Digital Services,  Inc."
794,Amelia Bedelia,"Peggy Parish, Fritz Siebel",1963,Young Adult,4.15,72329,Penguin Group (USA) LLC
795,Jaws,Peter Benchley,1974,Horror,3.96,102574,Simon and Schuster Digital Sales Inc
796,The Last Unicorn,Peter S. Beagle,1968,Fantasy,4.18,76277,"Amazon Digital Services,  Inc."
797,The Painted Man,Peter V. Brett,2008,Fantasy,4.27,64416,"Amazon Digital Services,  Inc."
798,The Art Book,Phaidon Press,1997,Essays/Journalism,3.79,102746,Penguin Group (USA) LLC
799,The Man in the High Castle,Philip K. Dick,1962,Science Fiction,3.66,84180,Hachette Book Group
800,His Dark Materials,Philip Pullman,2000,Fantasy,4.25,88227,"Amazon Digital Services,  Inc."
801,The Queen's Fool,Philippa Gregory,2003,Historical Fiction,3.83,69504,Simon and Schuster Digital Sales Inc
802,The Constant Princess,Philippa Gregory,2005,Historical Fiction,3.88,124786,Penguin Group (USA) LLC
803,The Boleyn Inheritance,Philippa Gregory,2006,Historical Fiction,3.84,62135,Hachette Book Group
804,The White Queen,Philippa Gregory,2009,Historical Fiction,3.9,119739,"Amazon Digital Services,  Inc."
805,Red Rising,Pierce Brown,2014,Science Fiction,4.26,104939,"Amazon Digital Services,  Inc."
806,Golden Son,Pierce Brown,2015,Science Fiction,4.46,57614,"Amazon Digital Services,  Inc."
807,Orange Is the New Black: My Year in a Women's Prison,Piper Kerman,2010,Biography/Autobiography,3.7,127186,"Amazon Digital Services,  Inc."
808,The Power of Six,Pittacus Lore,2011,Science Fiction,4.17,97938,Macmillan
809,The Republic,"Plato, Desmond Lee",-380,Classics,3.9,110274,"Amazon Digital Services,  Inc."
810,Nick & Norah's Infinite Playlist,"Rachel Cohn, David Levithan",2006,Romance,3.73,60372,Random House LLC
811,Hex Hall,Rachel Hawkins,2010,Young Adult,3.96,109881,"Amazon Digital Services,  Inc."
812,The Unlikely Pilgrimage of Harold Fry,Rachel Joyce,2012,Literary Fiction,3.89,94012,Hachette Book Group
813,Smile,Raina Telgemeier,2009,Children's Literature,4.19,98628,HarperCollins Publishers
814,Attachments,Rainbow Rowell,2011,Romance,3.95,105414,"Amazon Digital Services,  Inc."
815,Landline,Rainbow Rowell,2014,Romance,3.55,113805,"Amazon Digital Services,  Inc."
816,Invisible Man,Ralph Ellison,1952,Literary Fiction,3.84,123073,"Amazon Digital Services,  Inc."
817,What If?: Serious Scientific Answers to Absurd Hypothetical Questions,Randall Munroe,2014,Essays/Journalism,4.17,60236,Penguin Group (USA) LLC
818,Hollow City,Ransom Riggs,2014,Fantasy,4.07,73149,Penguin Group (USA) LLC
819,The Martian Chronicles,Ray Bradbury,1950,Science Fiction,4.12,143236,"Amazon Digital Services,  Inc."
820,The Big Sleep,Raymond Chandler,1939,Crime,4.04,84489,"Amazon Digital Services,  Inc."
821,Magician,Raymond E. Feist,1982,Fantasy,4.17,62432,Random House LLC
822,The Hot Zone: The Terrifying True Story of the Origins of the Ebola Virus,Richard   Preston,1994,Essays/Journalism,4.1,72207,"Amazon Digital Services,  Inc."
823,Jonathan Livingston Seagull,"Richard Bach, Russell Munson",1970,Literary Fiction,3.8,133728,"Amazon Digital Services,  Inc."
824,The Long Walk,"Richard Bachman, Stephen King",1979,Thriller,4.11,71775,Hachette Book Group
825,Thinner,"Richard Bachman, Stephen King",1984,Horror,3.66,130219,"Amazon Digital Services,  Inc."
826,Don't Sweat the Small Stuff,Richard Carlson,1997,Self-Help and Instruction,3.95,63324,Random House LLC
827,The Selfish Gene,Richard Dawkins,1976,Science Fiction,4.11,96564,"Amazon Digital Services,  Inc."
828,"Surely You're Joking, Mr. Feynman! Adventures of a Curious Character",Richard Feynman,1984,Biography/Autobiography/Memoir,4.29,91625,"Amazon Digital Services,  Inc."
829,I Am Legend and Other Stories,Richard Matheson,1954,Horror,3.99,98795,"Amazon Digital Services,  Inc."
830,Empire Falls,Richard Russo,2001,Literary Fiction,3.91,90811,"Amazon Digital Services,  Inc."
831,Native Son ,Richard Wright,1940,Literary Fiction,3.96,66194,"Amazon Digital Services,  Inc."
832,Revolutionary Road,Richard Yates,1961,Literary Fiction,3.89,56550,Penguin Group (USA) LLC
833,Last Sacrifice ,Richelle Mead,2010,Fantasy,4.42,206792,"Amazon Digital Services,  Inc."
834,Bloodlines,Richelle Mead,2011,Fantasy,4.22,140599,Macmillan
835,The Golden Lily,Richelle Mead,2012,Young Adult,4.36,86929,Penguin Group (USA) LLC
836,The Throne of Fire,Rick Riordan,2011,Fantasy,4.2,116360,"Amazon Digital Services,  Inc."
837,The Serpent's Shadow,Rick Riordan,2012,Young Adult,4.28,82757,"Amazon Digital Services,  Inc."
838,The House of Hades,Rick Riordan,2013,Fantasy,4.54,159774,"Amazon Digital Services,  Inc."
839,The Blood of Olympus,Rick Riordan,2014,Fantasy,4.41,110719,"Amazon Digital Services,  Inc."
840,The Infinite Sea,Rick Yancey,2014,Young Adult,3.94,78314,"Amazon Digital Services,  Inc."
841,The Twits,"Roald Dahl, Quentin Blake",1980,Children's Literature,3.94,82458,Random House LLC
842,Starship Troopers,Robert A. Heinlein,1959,Science Fiction,3.99,136886,Hachette Book Group
843,The Moon is a Harsh Mistress,Robert A. Heinlein,1966,Science Fiction,4.17,80366,Penguin Group (USA) LLC
844,Mrs. Frisby and the Rats of NIMH,Robert C. O'Brien,1971,Chidren's Literature,4.13,135978,"Amazon Digital Services,  Inc."
845,The Silkworm,"Robert Galbraith, J.K. Rowling",2014,Mystery,4.03,120008,"Amazon Digital Services,  Inc."
846,Career of Evil,"Robert Galbraith, J.K. Rowling",2015,Mystery,4.21,66979,Penguin Group (USA) LLC
847,The Shadow Rising ,Robert Jordan,1992,Fantasy,4.21,122524,HarperCollins Publishing
848,The Fires of Heaven,Robert Jordan,1993,Fantasy,4.13,93227,Random House LLC
849,Lord of Chaos,Robert Jordan,1994,Fantasy,4.1,91046,Hachette Book Group
850,A Crown of Swords,Robert Jordan,1996,Fantasy,4,86421,"Amazon Digital Services,  Inc."
851,The Path of Daggers,Robert Jordan,1998,Fantasy,3.9,74815,"Amazon Digital Services,  Inc."
852,Winter's Heart,Robert Jordan,2000,Fantasy,3.92,71355,"Amazon Digital Services,  Inc."
853,Crossroads of Twilight,Robert Jordan,2003,Fantasy,3.82,61361,"Amazon Digital Services,  Inc."
854,Knife of Dreams,Robert Jordan,2005,Fantasy,4.12,71379,"Amazon Digital Services,  Inc."
855,The Gathering Storm,"Robert Jordan, Brandon Sanderson",2009,Fantasy,4.34,94095,"Amazon Digital Services,  Inc."
856,Towers of Midnight,"Robert Jordan, Brandon Sanderson",2010,Fantasy,4.42,91383,"Amazon Digital Services,  Inc."
857,A Memory of Light,"Robert Jordan, Brandon Sanderson",2012,Fantasy,4.5,68410,"Amazon Digital Services,  Inc."
858,Catherine the Great: Portrait of a Woman,Robert K. Massie,2011,Biography/Autobiography/Memoir,3.91,66591,"Amazon Digital Services,  Inc."
859,"Dr. Seuss's Green Eggs and Ham: For Soprano, Boy Soprano, and Orchestra","Robert Kapilow, Dr. Seuss",1992,Children's Literature,4.44,90574,Hachette Book Group
860,The Walking Dead Compendium Volume 1,Robert Kirkman,2009,Horror,4.43,57764,"Amazon Digital Services,  Inc."
861,The Strange Case of Dr. Jekyll and Mr. Hyde and Other Tales of Terror ,"Robert Louis Stevenson, Robert Mighall",1886,Thriller,3.94,80299,Random House LLC
862,The Bourne Supremacy,Robert Ludlum,1986,Thriller,4.09,142168,Penguin Group (USA) LLC
863,Zen and the Art of Motorcycle Maintenance,Robert M. Pirsig,1974,Self-Help & Instruction,3.76,139411,"Amazon Digital Services,  Inc."
864,Make Way for Ducklings,Robert McCloskey,1941,Children's Literature,4.21,70704,HarperCollins Publishers
865,Love You Forever,"Robert Munsch, Sheila McGraw",1986,Children's Literature,4.34,159703,"Amazon Digital Services,  Inc."
866,"Rich Dad , Poor Dad",Robert T. Kiyosaki,1997,Self-Help & Instruction,3.95,153764,Random House LLC
867,The Stand,"Roberto Aguirre-Sacasa, Stephen King, Mike Perkins, Laura       Martin",2009,Horror,4.43,57279,Penguin Group (USA) LLC
868,Assassin's Apprentice,Robin Hobb,1995,Fantasy,4.14,132777,"Amazon Digital Services,  Inc."
869,Royal Assassin,Robin Hobb,1996,Fantasy,4.21,82608,"Amazon Digital Services,  Inc."
870,Assassin's Quest,Robin Hobb,1997,Fantasy,4.18,67125,"Amazon Digital Services,  Inc."
871,The Monk Who Sold His Ferrari: A Fable About Fulfilling Your Dreams & Reaching Your Destiny,Robin S. Sharma,1996,Self-Help and Instruction,3.77,52031,"Amazon Digital Services,  Inc."
872,Mr. Penumbra's 24-Hour Bookstore,Robin Sloan,2012,Science Fiction,3.75,110552,Hachette Book Group
873,A Fine Balance,Rohinton Mistry,1996,Literary Fiction,4.34,99252,Simon and Schuster Digital Sales Inc
874,A Scandal in Bohemia,"Ronald Holt, Arthur Conan Doyle",1891,Crime,4.22,65422,"Amazon Digital Services,  Inc."
875,The Shell Seekers,Rosamunde Pilcher,1987,Literary Fiction,4.13,73573,"Amazon Digital Services,  Inc."
876,The Jungle Book,Rudyard Kipling,1894,Chidren's Literature,3.94,67107,"Amazon Digital Services,  Inc."
877,Between Shades of Gray,Ruta Sepetys,2011,Historical Fiction,4.36,87718,"Amazon Digital Services,  Inc."
878,"In a Dark, Dark Wood ",Ruth Ware,2015,Thriller,3.65,67344,"Amazon Digital Services,  Inc."
879,The Woman in Cabin 10,Ruth Ware,2016,Thriller,3.67,90541,"Amazon Digital Services,  Inc."
880,Thoughtless,S.C. Stephens,2009,Romance,4.12,90483,Penguin Group (USA) LLC
881,Effortless,S.C. Stephens,2011,Romance,4.37,83085,"Amazon Digital Services,  Inc."
882,An Ember in the Ashes,Sabaa Tahir,2015,Fantasy,4.32,45492,HarperCollins Publishers
883,Midnight's Children,Salman Rushdie,1981,Historical Fiction,3.99,75502,"Amazon Digital Services,  Inc."
884,Guess How Much I Love You,"Sam McBratney, Anita Jeram",1988,Children's Literature,4.36,104690,"Amazon Digital Services,  Inc."
885,On Dublin Street,Samantha Young,2012,Romance,4.24,136761,Random House LLC
886,En attendant Godot,Samuel Beckett,1952,Classics,3.81,98950,Penguin Group (USA) LLC
887,The House on Mango Street,Sandra Cisneros,1984,Literary Fiction,3.57,81579,"Amazon Digital Services,  Inc."
888,Pretty Little Liars,Sara Shepard,2006,Thriller,3.9,156328,"Amazon Digital Services,  Inc."
889,Someone Like You,Sarah Dessen,1998,Romance,3.94,84358,Simon and Schuster Digital Sales Inc
890,This Lullaby,Sarah Dessen,2002,Romance,4.03,151829,HarperCollins Publishers
891,The Truth About Forever,Sarah Dessen,2004,Romance,4.13,179415,"Amazon Digital Services,  Inc."
892,Lock and Key,Sarah Dessen,2008,Young Adult,4.01,120475,"Amazon Digital Services,  Inc."
893,Along for the Ride,Sarah Dessen,2009,Romance,4.08,151721,Penguin Group (USA) LLC
894,The Birth of Venus,Sarah Dunant,2003,Historical Fiction,3.79,78129,"Amazon Digital Services,  Inc."
895,Crown of Midnight,Sarah J. Maas,2013,Fantasy,4.49,160485,"Amazon Digital Services,  Inc."
896,Heir of Fire,Sarah J. Maas,2014,Fantasy,4.53,123843,Hachette Book Group
897,A Court of Thorns and Roses,Sarah J. Maas,2015,Fantasy,4.29,167848,"Amazon Digital Services,  Inc."
898,Queen of Shadows,Sarah J. Maas,2015,Fantasy,4.6,99067,Macmillan
899,A Court of Mist and Fury,Sarah J. Maas,2016,Fantasy,4.72,108384,Simon and Schuster Digital Sales Inc
900,The Lies of Locke Lamora,Scott Lynch,2006,Fantasy,4.3,118751,Simon and Schuster Digital Sales Inc
901,Red Seas Under Red Skies,Scott Lynch,2007,Adventure,4.23,68255,"Amazon Digital Services,  Inc."
902,Understanding Comics: The Invisible Art,Scott McCloud,1993,Essays/Journalism,3.98,77277,"Amazon Digital Services,  Inc."
903,Presumed Innocent,Scott Turow,1986,Crime,4.1,91774,"Amazon Digital Services,  Inc."
904,Specials,Scott Westerfeld,2006,Science Fiction,3.77,139168,"Amazon Digital Services,  Inc."
905,Extras,Scott Westerfeld,2006,Young Adult,3.59,85873,"Amazon Digital Services,  Inc."
906,The Perfect Storm: A True Story of Men Against the Sea,Sebastian Junger,1997,Adventure,4.07,45382,Hachette Book Group
907,Abraham Lincoln: Vampire Hunter,Seth Grahame-Smith,2010,Fantasy,3.7,106336,"Amazon Digital Services,  Inc."
908,Pride and Prejudice and Zombies,"Seth Grahame-Smith, Jane Austen",2009,Horror,3.28,103995,"Amazon Digital Services,  Inc."
909,The Goose Girl,Shannon Hale,2003,Fantasy,4.18,92952,Simon and Schuster Digital Sales Inc
910,Princess Academy,Shannon Hale,2005,Young Adult,4.01,82470,Simon and Schuster Digital Sales Inc
911,Walk Two Moons,Sharon Creech,1994,Young Adult,3.95,129350,"Amazon Digital Services,  Inc."
912,Out of My Mind,Sharon M. Draper,2010,Young Adult,4.37,63756,"Amazon Digital Services,  Inc."
913,Falling Up,Shel Silverstein,1996,Children's Literature,4.33,111779,"Amazon Digital Services,  Inc."
914,The Absolutely True Diary of a Part-Time Indian,"Sherman Alexie, Ellen Forney",2007,Young Adult,4.11,160607,Random House LLC
915,"Lean In: Women, Work, and the Will to Lead","Sheryl Sandberg, Nell Scovell",2013,Self-Help & Instruction,3.94,135635,"Amazon Digital Services,  Inc."
916,"The Surgeon of Crowthorne: a tale of murder, madness & the love of words",Simon Winchester,1998,Crime,3.84,71411,Simon and Schuster Digital Sales Inc
917,Twelve Years a Slave,Solomon Northup,1853,Biography/Autobiography/Memoir,4.15,39758,Random House LLC
918,Shopaholic Abroad,Sophie Kinsella,2001,Romance,3.75,93498,Penguin Group (USA) LLC
919,Shopaholic Ties the Knot,Sophie Kinsella,2002,Romance,3.77,88139,"Amazon Digital Services,  Inc."
920,Shopaholic and Sister,Sophie Kinsella,2004,Romance,3.64,69007,"Amazon Digital Services,  Inc."
921,Shopaholic and Baby,Sophie Kinsella,2007,Romance,3.77,98130,"Amazon Digital Services,  Inc."
922,Twenties Girl,Sophie Kinsella,2009,Romance,3.82,119105,Random House LLC
923,I've Got Your Number,Sophie Kinsella,2011,Romance,3.93,144533,"Amazon Digital Services,  Inc."
924,Oedipus Rex,"Sophocles, J.E. Thomas",-441,Classics,3.6,67608,"Amazon Digital Services,  Inc."
925,Antigone,"Sophocles, J.E. Thomas",-430,Classics,3.67,119496,Hachette Book Group
926,Cleopatra: A Life,Stacy Schiff,2006,Biography/Autobiography/Memoir,3.62,73994,"Amazon Digital Services,  Inc."
927,Lola and the Boy Next Door,Stephanie Perkins,2011,Romance,4,108370,"Amazon Digital Services,  Inc."
928,I Am America (And So Can You!),"Stephen Colbert, Richard Dahm, Paul Dinello, Allison Silverman, Michael Brumm, Eric Drydale, Rob Dubbin, Glenn Eichler, Peter Grosz, Peter Gwinn, Jay Katsir, Laura Krafft, Frank Lesser, Tom Purcell",2007,Essays/Journalism,3.91,71023,Penguin Group (USA) LLC
929,The Red Badge of Courage,Stephen Crane,1871,Historical Fiction,3.21,68448,Penguin Group (USA) LLC
930,"Band of Brothers: E Company, 506th Regiment, 101st Airborne from Normandy to Hitler's Eagle's Nest",Stephen E. Ambrose,1992,Biography/Autobiography/Memoir,4.42,66079,"Amazon Digital Services,  Inc."
931,The Dead Zone,Stephen King,1979,Horror,3.9,132723,HarperCollins Publishers
932,Firestarter,Stephen King,1980,Horror,3.85,142213,Macmillan
933,The Mist,Stephen King,1980,Horror,3.92,82062,"Amazon Digital Services,  Inc."
934,Cujo,Stephen King,1981,Horror,3.65,158215,"Amazon Digital Services,  Inc."
935,Different Seasons,Stephen King,1982,Literary Fiction,4.34,105961,Simon and Schuster Digital Sales Inc
936,Skeleton Crew,Stephen King,1985,Horror,3.93,82320,Random House LLC
937,The Drawing of the Three,Stephen King,1987,Fantasy,4.23,139052,HarperCollins Publishers
938,The Tommyknockers,Stephen King,1987,Horror,3.48,89262,"Amazon Digital Services,  Inc."
939,Eyes of the Dragon,Stephen King,1987,Fantasy,3.92,72714,HarperCollins Publishers
940,The Dark Half,Stephen King,1989,Horror,3.74,94624,Macmillan
941,Four Past Midnight,Stephen King,1990,Horror,3.9,76376,HarperCollins Publishers
942,Needful Things,Stephen King,1991,Horror,3.87,153821,"Amazon Digital Services,  Inc."
943,Gerald's Game,Stephen King,1992,Horror,3.47,100158,"Amazon Digital Services,  Inc."
944,Rose Madder,Stephen King,1995,Horror,3.66,70921,Simon and Schuster Digital Sales Inc
945,Desperation,Stephen King,1996,Horror,3.8,94821,"Amazon Digital Services,  Inc."
946,Bag of Bones,Stephen King,1998,Horror,3.87,131004,"Amazon Digital Services,  Inc."
947,On Writing: A Memoir of the Craft,Stephen King,1999,Biography/Autobiography/Memoir,4.31,131481,"Amazon Digital Services,  Inc."
948,The Girl Who Loved Tom Gordon,Stephen King,1999,Horror,3.56,95768,"Amazon Digital Services,  Inc."
949,Hearts in Atlantis,Stephen King,1999,Literary Fiction,3.8,65063,Macmillan
950,Everything's Eventual: 14 Dark Tales,Stephen King,2002,Horror,3.94,60932,"Amazon Digital Services,  Inc."
951,The Dark Tower,Stephen King,2004,Fantasy,4.27,93296,"Amazon Digital Services,  Inc."
952,Cell,Stephen King,2006,Horror,3.64,144591,HarperCollins Publishers
953,Duma Key,Stephen King,2008,Horror,3.93,73807,Macmillan
954,"Full Dark, No Stars",Stephen King,2010,Horror,4.03,60672,Random House LLC
955,Doctor Sleep,Stephen King,2013,Horror,4.1,95276,"Amazon Digital Services,  Inc."
956,Joyland,Stephen King,2013,Horror,3.9,75018,"Amazon Digital Services,  Inc."
957,Mr. Mercedes,Stephen King,2014,Thriller,3.92,125847,Macmillan
958,Revival,Stephen King,2014,Horror,3.75,53662,"Amazon Digital Services,  Inc."
959,Finders Keepers,Stephen King,2015,Thriller,4.03,36541,"Amazon Digital Services,  Inc."
960,Wolves of the Calla,"Stephen King, Bernie Wrightson",2003,Fantasy,4.17,98182,"Amazon Digital Services,  Inc."
961,Insomnia,"Stephen King, Bettina Blanch Tyroller",1994,Horror,3.79,100972,Random House LLC
962,Song of Susannah,"Stephen King, Darrel Anderson",2004,Fantasy,3.98,84957,"Amazon Digital Services,  Inc."
963,Wizard and Glass,"Stephen King, Dave McKean",1997,Fantasy,4.24,105026,Simon and Schuster Digital Sales Inc
964,Dolores Claiborne,"Stephen King, Dominique Dill",1992,Horror,3.81,71053,"Amazon Digital Services,  Inc."
965,'Salem's Lot The Illustrated Edition,"Stephen King, Jerry N. Uelsmann",2005,Horror,4.25,72797,Hachette Book Group
966,Night Shift,"Stephen King, John D. MacDonald",1978,Horror,3.96,104248,"Amazon Digital Services,  Inc."
967,Christine,"Stephen King, Marie Milpois",1983,Horror,3.72,151160,"Amazon Digital Services,  Inc."
968,The Waste Lands,"Stephen King, Ned Dameron",1991,Fantasy,4.24,117483,"Amazon Digital Services,  Inc."
969,The Talisman,"Stephen King, Peter Straub",1984,Horror,4.12,79508,"Amazon Digital Services,  Inc."
970,Dreamcatcher,"Stephen King, William Olivier Desmond",2001,Horror,3.59,115855,"Amazon Digital Services,  Inc."
971,Midnight Sun (Partial Draft),Stephenie Meyer,2008,Fantasy,4.03,138118,"Amazon Digital Services,  Inc."
972,The Short Second Life of Bree Tanner,Stephenie Meyer,2009,Fantasy,3.51,145874,"Amazon Digital Services,  Inc."
973,The Twilight Saga,"Stephenie Meyer, Ilyana Kadushin, Matt Walters",2005,Fantasy,3.88,89204,Penguin Group (USA) LLC
974,Born Standing Up: A Comic's Life,Steve Martin,2007,Biography/Autobiography/Memoir,3.87,60869,"Amazon Digital Services,  Inc."
975,"SuperFreakonomics: Global Cooling, Patriotic Prostitutes, and Why Suicide Bombers Should Buy Life Insurance","Steven D. Levitt, Stephen J. Dubner",2009,Essays/Journalism,3.95,85006,Penguin Group (USA) LLC
976,Gardens of the Moon,Steven Erikson,1999,Fantasy,3.85,57993,"Amazon Digital Services,  Inc."
977,A is for Alibi,Sue Grafton,1982,Crime,3.82,116026,"Amazon Digital Services,  Inc."
978,The Mermaid Chair,Sue Monk Kidd,2004,Literary Fiction,3.1,62760,"Amazon Digital Services,  Inc."
979,Life As We Knew It,Susan Beth Pfeffer,2006,Science Fiction,3.89,94282,"Amazon Digital Services,  Inc."
980,Angelfall,Susan Ee,2011,Fantasy,4.19,73886,"Amazon Digital Services,  Inc."
981,Jonathan Strange & Mr Norrell,Susanna Clarke,2004,Fantasy,3.8,133683,Hachette Book Group
982,"Girl, Interrupted",Susanna Kaysen,1993,Literary Fiction,3.9,145161,Hachette Book Group
983,Brain on Fire,Susannah Cahalan,2012,Biography/Autobiography/Memoir,4,92849,Hachette Book Group
984,Gregor the Overlander,Suzanne Collins,2003,Young Adult,3.99,66823,"Amazon Digital Services,  Inc."
985,Gabriel's Inferno,Sylvain Reynard,2011,Romance,4.02,119633,Penguin Group (USA) LLC
986,Gabriel's Rapture,Sylvain Reynard,2012,Romance,4.22,91213,"Amazon Digital Services,  Inc."
987,Entwined with You,Sylvia Day,2013,Romance,4.19,141641,"Amazon Digital Services,  Inc."
988,A Beautiful Mind,Sylvia Nasar,1998,Biography/Autobiography/Memoir,4.12,98276,Random House LLC
